2025-04-04 20:07:06,971 - INFO - Starting table creation/update process.
2025-04-04 20:07:09,180 - INFO - Tables created or updated successfully.
2025-04-04 20:07:09,185 - INFO - Starting processing for Tagalog Words from ..\data\tagalog-words.json
2025-04-04 20:07:09,185 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-04-04 20:07:09,186 - INFO - Using standardized source identifier: 'diksiyonaryo.ph'
2025-04-04 20:07:09,952 - INFO - Found 65336 entries to process
2025-04-04 20:07:13,427 - WARNING - Skipping self-relation for word ID 899, type 'synonym', source 'diksiyonaryo.ph'.
2025-04-04 20:15:30,709 - WARNING - Skipping self-relation for word ID 40861, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,721 - WARNING - Skipping self-relation for word ID 105982, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,748 - WARNING - Skipping self-relation for word ID 13688, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,756 - WARNING - Skipping self-relation for word ID 79821, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,780 - WARNING - Skipping self-relation for word ID 84284, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,792 - WARNING - Skipping self-relation for word ID 50970, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,836 - WARNING - Skipping self-relation for word ID 68717, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,849 - WARNING - Skipping self-relation for word ID 23683, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,871 - WARNING - Skipping self-relation for word ID 36772, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,885 - WARNING - Skipping self-relation for word ID 41393, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,911 - WARNING - Skipping self-relation for word ID 12049, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,961 - WARNING - Skipping self-relation for word ID 28517, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,985 - WARNING - Skipping self-relation for word ID 84319, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:30,993 - WARNING - Skipping self-relation for word ID 10821, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,006 - WARNING - Skipping self-relation for word ID 17792, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,042 - WARNING - Skipping self-relation for word ID 79104, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,069 - WARNING - Skipping self-relation for word ID 19072, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,078 - WARNING - Skipping self-relation for word ID 28050, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,089 - WARNING - Skipping self-relation for word ID 39992, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,109 - WARNING - Skipping self-relation for word ID 60564, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,143 - WARNING - Skipping self-relation for word ID 103811, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,163 - WARNING - Skipping self-relation for word ID 54574, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,189 - WARNING - Skipping self-relation for word ID 10316, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,222 - WARNING - Skipping self-relation for word ID 23667, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,233 - WARNING - Skipping self-relation for word ID 124, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,248 - WARNING - Skipping self-relation for word ID 60960, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,259 - WARNING - Skipping self-relation for word ID 9778, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,285 - WARNING - Skipping self-relation for word ID 19325, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,297 - WARNING - Skipping self-relation for word ID 112714, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,331 - WARNING - Skipping self-relation for word ID 67590, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,373 - WARNING - Skipping self-relation for word ID 95819, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,389 - WARNING - Skipping self-relation for word ID 94893, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,394 - WARNING - Skipping self-relation for word ID 5703, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,407 - WARNING - Skipping self-relation for word ID 25401, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,425 - WARNING - Skipping self-relation for word ID 85341, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,465 - WARNING - Skipping self-relation for word ID 87017, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,504 - WARNING - Skipping self-relation for word ID 38473, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,517 - WARNING - Skipping self-relation for word ID 23640, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,538 - WARNING - Skipping self-relation for word ID 105676, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,552 - WARNING - Skipping self-relation for word ID 106631, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,564 - WARNING - Skipping self-relation for word ID 35860, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,593 - WARNING - Skipping self-relation for word ID 38471, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,637 - WARNING - Skipping self-relation for word ID 107022, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,674 - WARNING - Skipping self-relation for word ID 108226, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,694 - WARNING - Skipping self-relation for word ID 13330, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,724 - WARNING - Skipping self-relation for word ID 7335, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,756 - WARNING - Skipping self-relation for word ID 20121, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,763 - WARNING - Skipping self-relation for word ID 1712, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,804 - WARNING - Skipping self-relation for word ID 84440, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,842 - WARNING - Skipping self-relation for word ID 24529, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,857 - WARNING - Skipping self-relation for word ID 10736, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,900 - WARNING - Skipping self-relation for word ID 37000, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,930 - WARNING - Skipping self-relation for word ID 19370, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,941 - WARNING - Skipping self-relation for word ID 5915, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,965 - WARNING - Skipping self-relation for word ID 100022, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:31,977 - WARNING - Skipping self-relation for word ID 27980, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,007 - WARNING - Skipping self-relation for word ID 63111, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,053 - WARNING - Skipping self-relation for word ID 59824, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,060 - WARNING - Skipping self-relation for word ID 60864, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,098 - WARNING - Skipping self-relation for word ID 58224, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,117 - WARNING - Skipping self-relation for word ID 115213, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,145 - WARNING - Skipping self-relation for word ID 36200, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,158 - WARNING - Skipping self-relation for word ID 56090, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,170 - WARNING - Skipping self-relation for word ID 58332, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,198 - WARNING - Skipping self-relation for word ID 87461, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,229 - WARNING - Skipping self-relation for word ID 110322, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,240 - WARNING - Skipping self-relation for word ID 117025, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,299 - WARNING - Skipping self-relation for word ID 87004, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,319 - WARNING - Skipping self-relation for word ID 52225, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,333 - WARNING - Skipping self-relation for word ID 6733, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,360 - WARNING - Skipping self-relation for word ID 16931, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,386 - WARNING - Skipping self-relation for word ID 94237, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,400 - WARNING - Skipping self-relation for word ID 15420, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,435 - WARNING - Skipping self-relation for word ID 66045, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,475 - WARNING - Skipping self-relation for word ID 45947, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,494 - WARNING - Skipping self-relation for word ID 41085, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,527 - WARNING - Skipping self-relation for word ID 19723, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,562 - WARNING - Skipping self-relation for word ID 37426, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,594 - WARNING - Skipping self-relation for word ID 114793, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,614 - WARNING - Skipping self-relation for word ID 56723, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,745 - WARNING - Skipping self-relation for word ID 2057, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,777 - WARNING - Skipping self-relation for word ID 35016, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,810 - WARNING - Skipping self-relation for word ID 3303, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,843 - WARNING - Skipping self-relation for word ID 25608, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,861 - WARNING - Skipping self-relation for word ID 36376, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,899 - WARNING - Skipping self-relation for word ID 113775, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,945 - WARNING - Skipping self-relation for word ID 38050, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:32,971 - WARNING - Skipping self-relation for word ID 42872, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,016 - WARNING - Skipping self-relation for word ID 47541, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,036 - WARNING - Skipping self-relation for word ID 65313, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,062 - WARNING - Skipping self-relation for word ID 104489, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,077 - WARNING - Skipping self-relation for word ID 11494, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,104 - WARNING - Skipping self-relation for word ID 52226, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,166 - WARNING - Skipping self-relation for word ID 15403, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,187 - WARNING - Skipping self-relation for word ID 96355, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,195 - WARNING - Skipping self-relation for word ID 51594, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,217 - WARNING - Skipping self-relation for word ID 86427, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,228 - WARNING - Skipping self-relation for word ID 10053, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,263 - WARNING - Skipping self-relation for word ID 59343, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,296 - WARNING - Skipping self-relation for word ID 7993, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,306 - WARNING - Skipping self-relation for word ID 52670, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,316 - WARNING - Skipping self-relation for word ID 107024, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,329 - WARNING - Skipping self-relation for word ID 106411, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,340 - WARNING - Skipping self-relation for word ID 86453, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,373 - WARNING - Skipping self-relation for word ID 38168, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,399 - WARNING - Skipping self-relation for word ID 108188, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,445 - WARNING - Skipping self-relation for word ID 16446, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,467 - WARNING - Skipping self-relation for word ID 17564, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,492 - WARNING - Skipping self-relation for word ID 42161, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,524 - WARNING - Skipping self-relation for word ID 39558, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,585 - WARNING - Skipping self-relation for word ID 45430, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,617 - WARNING - Skipping self-relation for word ID 50345, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,681 - WARNING - Skipping self-relation for word ID 49604, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,699 - WARNING - Skipping self-relation for word ID 22436, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,709 - WARNING - Skipping self-relation for word ID 59521, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,722 - WARNING - Skipping self-relation for word ID 9669, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,751 - WARNING - Skipping self-relation for word ID 106563, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,759 - WARNING - Skipping self-relation for word ID 13447, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,794 - WARNING - Skipping self-relation for word ID 10950, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,854 - WARNING - Skipping self-relation for word ID 23190, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,885 - WARNING - Skipping self-relation for word ID 70461, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,913 - WARNING - Skipping self-relation for word ID 15502, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,928 - WARNING - Skipping self-relation for word ID 84553, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,940 - WARNING - Skipping self-relation for word ID 18711, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,954 - WARNING - Skipping self-relation for word ID 90213, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:33,968 - WARNING - Skipping self-relation for word ID 71921, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,020 - WARNING - Skipping self-relation for word ID 53535, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,051 - WARNING - Skipping self-relation for word ID 97466, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,065 - WARNING - Skipping self-relation for word ID 24709, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,084 - WARNING - Skipping self-relation for word ID 50101, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,095 - WARNING - Skipping self-relation for word ID 9605, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,106 - WARNING - Skipping self-relation for word ID 11515, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,142 - WARNING - Skipping self-relation for word ID 24088, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,181 - WARNING - Skipping self-relation for word ID 3635, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,194 - WARNING - Skipping self-relation for word ID 15680, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,205 - WARNING - Skipping self-relation for word ID 5137, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,235 - WARNING - Skipping self-relation for word ID 6284, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,269 - WARNING - Skipping self-relation for word ID 57793, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,299 - WARNING - Skipping self-relation for word ID 36864, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,319 - WARNING - Skipping self-relation for word ID 63833, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,356 - WARNING - Skipping self-relation for word ID 17283, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,367 - WARNING - Skipping self-relation for word ID 118391, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,388 - WARNING - Skipping self-relation for word ID 99639, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,410 - WARNING - Skipping self-relation for word ID 13757, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,423 - WARNING - Skipping self-relation for word ID 50699, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,431 - WARNING - Skipping self-relation for word ID 94025, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,444 - WARNING - Skipping self-relation for word ID 16750, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,476 - WARNING - Skipping self-relation for word ID 51169, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,525 - WARNING - Skipping self-relation for word ID 63422, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,571 - WARNING - Skipping self-relation for word ID 36829, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,600 - WARNING - Skipping self-relation for word ID 34962, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,628 - WARNING - Skipping self-relation for word ID 50971, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,670 - WARNING - Skipping self-relation for word ID 23262, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,705 - WARNING - Skipping self-relation for word ID 55349, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,712 - WARNING - Skipping self-relation for word ID 34575, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,735 - WARNING - Skipping self-relation for word ID 95124, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,759 - WARNING - Skipping self-relation for word ID 116382, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,779 - WARNING - Skipping self-relation for word ID 23062, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,801 - WARNING - Skipping self-relation for word ID 25878, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,840 - WARNING - Skipping self-relation for word ID 37881, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,849 - WARNING - Skipping self-relation for word ID 55662, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,865 - WARNING - Skipping self-relation for word ID 59445, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,878 - WARNING - Skipping self-relation for word ID 23095, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,899 - WARNING - Skipping self-relation for word ID 1440, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,912 - WARNING - Skipping self-relation for word ID 9858, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:34,992 - WARNING - Skipping self-relation for word ID 4721, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,030 - WARNING - Skipping self-relation for word ID 44408, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,079 - WARNING - Skipping self-relation for word ID 34731, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,099 - WARNING - Skipping self-relation for word ID 5245, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,119 - WARNING - Skipping self-relation for word ID 63045, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,130 - WARNING - Skipping self-relation for word ID 82845, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,151 - WARNING - Skipping self-relation for word ID 97591, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,173 - WARNING - Skipping self-relation for word ID 102732, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,187 - WARNING - Skipping self-relation for word ID 103442, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,209 - WARNING - Skipping self-relation for word ID 2096, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,226 - WARNING - Skipping self-relation for word ID 15779, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,271 - WARNING - Skipping self-relation for word ID 17257, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,299 - WARNING - Skipping self-relation for word ID 37276, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,319 - WARNING - Skipping self-relation for word ID 54610, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,356 - WARNING - Skipping self-relation for word ID 92053, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,410 - WARNING - Skipping self-relation for word ID 34599, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,489 - WARNING - Skipping self-relation for word ID 2340, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,530 - WARNING - Skipping self-relation for word ID 101129, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,539 - WARNING - Skipping self-relation for word ID 35481, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,547 - WARNING - Skipping self-relation for word ID 111648, type 'derived_from', source 'tagalog.com'.
2025-04-04 20:15:35,558 - INFO - Statistics for ..\data\root_words_with_associated_words_cleaned.json: {
  "roots_processed": 2238,
  "definitions_added": 16704,
  "relations_added": 14452,
  "associated_processed": 15806,
  "errors": 0,
  "skipped": 0
}
2025-04-04 20:15:35,561 - INFO - Successfully processed source: Root Words
2025-04-04 20:15:35,562 - INFO - Starting processing for KWF Dictionary from ..\data\kwf_dictionary.json
2025-04-04 20:15:35,562 - INFO - Processing KWF Dictionary: ..\data\kwf_dictionary.json
2025-04-04 20:15:35,563 - INFO - Using standardized source identifier: 'KWF Diksiyonaryo ng Wikang Filipino'
2025-04-04 20:15:37,265 - INFO - Found 51237 word entries in ..\data\kwf_dictionary.json
2025-04-04 20:15:41,978 - INFO - Committed batch after 500 KWF entries.
2025-04-04 20:15:47,612 - INFO - Committed batch after 1000 KWF entries.
2025-04-04 20:15:53,570 - INFO - Committed batch after 1500 KWF entries.
2025-04-04 20:15:59,968 - INFO - Committed batch after 2000 KWF entries.
2025-04-04 20:16:04,472 - INFO - Committed batch after 2500 KWF entries.
2025-04-04 20:16:12,341 - INFO - Committed batch after 3000 KWF entries.
2025-04-04 20:16:15,736 - INFO - Committed batch after 3500 KWF entries.
2025-04-04 20:16:19,039 - INFO - Committed batch after 4000 KWF entries.
2025-04-04 20:16:22,387 - INFO - Committed batch after 4500 KWF entries.
2025-04-04 20:16:25,835 - INFO - Committed batch after 5000 KWF entries.
2025-04-04 20:16:28,803 - INFO - Committed batch after 5500 KWF entries.
2025-04-04 20:16:31,681 - INFO - Committed batch after 6000 KWF entries.
2025-04-04 20:16:34,495 - INFO - Committed batch after 6500 KWF entries.
2025-04-04 20:16:38,351 - INFO - Committed batch after 7000 KWF entries.
2025-04-04 20:16:41,076 - INFO - Committed batch after 7500 KWF entries.
2025-04-04 20:16:44,786 - INFO - Committed batch after 8000 KWF entries.
2025-04-04 20:16:49,511 - INFO - Committed batch after 8500 KWF entries.
2025-04-04 20:16:54,745 - INFO - Committed batch after 9000 KWF entries.
2025-04-04 20:16:57,992 - INFO - Committed batch after 9500 KWF entries.
2025-04-04 20:17:00,747 - INFO - Committed batch after 10000 KWF entries.
2025-04-04 20:17:02,982 - INFO - Committed batch after 10500 KWF entries.
2025-04-04 20:17:06,749 - INFO - Committed batch after 11000 KWF entries.
2025-04-04 20:17:10,765 - INFO - Committed batch after 11500 KWF entries.
2025-04-04 20:17:13,833 - INFO - Committed batch after 12000 KWF entries.
2025-04-04 20:17:17,405 - INFO - Committed batch after 12500 KWF entries.
2025-04-04 20:17:21,647 - INFO - Committed batch after 13000 KWF entries.
2025-04-04 20:17:30,201 - INFO - Committed batch after 13500 KWF entries.
2025-04-04 20:17:36,106 - INFO - Committed batch after 14000 KWF entries.
2025-04-04 20:17:40,876 - INFO - Committed batch after 14500 KWF entries.
2025-04-04 20:17:44,488 - INFO - Committed batch after 15000 KWF entries.
2025-04-04 20:17:48,723 - INFO - Committed batch after 15500 KWF entries.
2025-04-04 20:17:51,985 - INFO - Committed batch after 16000 KWF entries.
2025-04-04 20:17:56,784 - INFO - Committed batch after 16500 KWF entries.
2025-04-04 20:18:00,540 - INFO - Committed batch after 17000 KWF entries.
2025-04-04 20:18:04,612 - INFO - Committed batch after 17500 KWF entries.
2025-04-04 20:18:11,783 - INFO - Committed batch after 18000 KWF entries.
2025-04-04 20:18:15,602 - INFO - Committed batch after 18500 KWF entries.
2025-04-04 20:18:19,444 - INFO - Committed batch after 19000 KWF entries.
2025-04-04 20:18:22,881 - INFO - Committed batch after 19500 KWF entries.
2025-04-04 20:18:26,040 - INFO - Committed batch after 20000 KWF entries.
2025-04-04 20:18:29,859 - INFO - Committed batch after 20500 KWF entries.
2025-04-04 20:18:33,641 - INFO - Committed batch after 21000 KWF entries.
2025-04-04 20:18:38,376 - INFO - Committed batch after 21500 KWF entries.
2025-04-04 20:18:43,373 - INFO - Committed batch after 22000 KWF entries.
2025-04-04 20:18:47,667 - INFO - Committed batch after 22500 KWF entries.
2025-04-04 20:18:50,213 - INFO - Committed batch after 23000 KWF entries.
2025-04-04 20:18:53,123 - INFO - Committed batch after 23500 KWF entries.
2025-04-04 20:18:56,394 - INFO - Committed batch after 24000 KWF entries.
2025-04-04 20:18:59,375 - INFO - Committed batch after 24500 KWF entries.
2025-04-04 20:19:02,730 - INFO - Committed batch after 25000 KWF entries.
2025-04-04 20:19:06,167 - INFO - Committed batch after 25500 KWF entries.
2025-04-04 20:19:10,009 - INFO - Committed batch after 26000 KWF entries.
2025-04-04 20:19:13,694 - INFO - Committed batch after 26500 KWF entries.
2025-04-04 20:19:16,698 - INFO - Committed batch after 27000 KWF entries.
2025-04-04 20:19:19,541 - INFO - Committed batch after 27500 KWF entries.
2025-04-04 20:19:23,089 - INFO - Committed batch after 28000 KWF entries.
2025-04-04 20:19:25,939 - INFO - Committed batch after 28500 KWF entries.
2025-04-04 20:19:28,565 - INFO - Committed batch after 29000 KWF entries.
2025-04-04 20:19:32,824 - INFO - Committed batch after 29500 KWF entries.
2025-04-04 20:19:35,721 - INFO - Committed batch after 30000 KWF entries.
2025-04-04 20:19:38,571 - INFO - Committed batch after 30500 KWF entries.
2025-04-04 20:19:41,312 - INFO - Committed batch after 31000 KWF entries.
2025-04-04 20:19:45,174 - INFO - Committed batch after 31500 KWF entries.
2025-04-04 20:19:50,471 - INFO - Committed batch after 32000 KWF entries.
2025-04-04 20:19:52,967 - INFO - Committed batch after 32500 KWF entries.
2025-04-04 20:19:56,294 - INFO - Committed batch after 33000 KWF entries.
2025-04-04 20:19:59,544 - INFO - Committed batch after 33500 KWF entries.
2025-04-04 20:20:03,084 - INFO - Committed batch after 34000 KWF entries.
2025-04-04 20:20:06,125 - INFO - Committed batch after 34500 KWF entries.
2025-04-04 20:20:15,128 - INFO - Committed batch after 35000 KWF entries.
2025-04-04 20:20:18,608 - INFO - Committed batch after 35500 KWF entries.
2025-04-04 20:20:20,948 - INFO - Committed batch after 36000 KWF entries.
2025-04-04 20:20:22,871 - INFO - Committed batch after 36500 KWF entries.
2025-04-04 20:20:25,284 - INFO - Committed batch after 37000 KWF entries.
2025-04-04 20:20:27,757 - INFO - Committed batch after 37500 KWF entries.
