2025-03-29 10:50:09,523 - INFO - Starting table creation/update process.
2025-03-29 10:50:09,711 - INFO - Tables created or updated successfully.
2025-03-29 10:50:09,714 - INFO - Processing Tagalog words from: ..\data\tagalog-words.json
2025-03-29 10:50:10,403 - INFO - Found 65336 entries to process
2025-03-29 10:50:12,129 - WARNING - Duplicate definition detected for word ID 703: áraw-...

2025-03-29 10:50:13,181 - ERROR - Error processing entry 'angíyas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,181 - ERROR - Error processing entry 'angká': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,182 - ERROR - Error processing entry 'ángka': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,182 - ERROR - Error processing entry 'angkáb': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,182 - ERROR - Error processing entry 'ángkab': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,183 - ERROR - Error processing entry 'angkák': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,183 - ERROR - Error processing entry 'ángkak': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,184 - ERROR - Error processing entry 'angkám': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,184 - ERROR - Error processing entry 'angkán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,185 - ERROR - Error processing entry 'angkás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,185 - ERROR - Error processing entry 'angkát': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,186 - ERROR - Error processing entry 'ángkat': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,186 - ERROR - Error processing entry 'angkátangkáyan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,187 - ERROR - Error processing entry 'angkî': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,187 - ERROR - Error processing entry 'angkíl': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,188 - ERROR - Error processing entry 'angkín': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,188 - ERROR - Error processing entry 'angkít': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,188 - ERROR - Error processing entry 'ángkit': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,189 - ERROR - Error processing entry 'ángkla': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,189 - ERROR - Error processing entry 'angkladéro': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,189 - ERROR - Error processing entry 'angkláhe': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,190 - ERROR - Error processing entry 'ángkod': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,190 - ERROR - Error processing entry 'angkóm': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,191 - ERROR - Error processing entry 'ángkon': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,191 - ERROR - Error processing entry 'angkóp': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,191 - ERROR - Error processing entry 'angkóra': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,192 - ERROR - Error processing entry 'ángkot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,192 - ERROR - Error processing entry 'angkul': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,194 - ERROR - Error processing entry 'angkuwít': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,194 - ERROR - Error processing entry 'anglás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,195 - ERROR - Error processing entry 'ánglas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,196 - ERROR - Error processing entry 'angláw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,196 - ERROR - Error processing entry 'angláy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,196 - ERROR - Error processing entry 'angle': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,197 - ERROR - Error processing entry 'anglém': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,198 - ERROR - Error processing entry 'ánglerfish': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,198 - ERROR - Error processing entry 'Anglican': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,198 - ERROR - Error processing entry 'Anglicanismo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,199 - ERROR - Error processing entry 'Anglicano': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,199 - ERROR - Error processing entry 'ancestral': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,199 - ERROR - Error processing entry 'ancestry': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,200 - ERROR - Error processing entry 'anchor': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,200 - ERROR - Error processing entry 'anchovy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,201 - ERROR - Error processing entry 'ancien regime': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,201 - ERROR - Error processing entry 'ancient': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,202 - ERROR - Error processing entry 'and': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,202 - ERROR - Error processing entry 'ánda': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,203 - ERROR - Error processing entry 'andadási': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,204 - ERROR - Error processing entry 'andadéras': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,204 - ERROR - Error processing entry 'andadór': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,205 - ERROR - Error processing entry 'ándak': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,205 - ERROR - Error processing entry 'andál': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,206 - ERROR - Error processing entry 'andám': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,206 - ERROR - Error processing entry 'ándam': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,206 - ERROR - Error processing entry 'andámyo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,207 - ERROR - Error processing entry 'ándan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,207 - ERROR - Error processing entry 'andána': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,207 - ERROR - Error processing entry 'andánte': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,208 - ERROR - Error processing entry 'andantíno': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,208 - ERROR - Error processing entry 'andáp': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,208 - ERROR - Error processing entry 'andár': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,209 - ERROR - Error processing entry 'andaráyan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,210 - ERROR - Error processing entry 'ándas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,210 - ERROR - Error processing entry 'andátaw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,211 - ERROR - Error processing entry 'andekét': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,211 - ERROR - Error processing entry 'andén': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,212 - ERROR - Error processing entry 'ánder': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,212 - ERROR - Error processing entry 'ánder de-sáya': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,212 - ERROR - Error processing entry 'ánderpás': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,213 - ERROR - Error processing entry 'andí': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,213 - ERROR - Error processing entry 'andi-baíng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,213 - ERROR - Error processing entry 'andidít': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,214 - ERROR - Error processing entry 'andirá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,214 - ERROR - Error processing entry 'andiriyán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,215 - ERROR - Error processing entry 'andiryà': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,215 - ERROR - Error processing entry 'andíto': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,215 - ERROR - Error processing entry 'andiyán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,216 - ERROR - Error processing entry 'ándo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,217 - ERROR - Error processing entry 'andól': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,217 - ERROR - Error processing entry 'andorógat': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,217 - ERROR - Error processing entry 'ándot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,218 - ERROR - Error processing entry 'andóy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,219 - ERROR - Error processing entry 'andóyan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,219 - ERROR - Error processing entry 'androgen': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,220 - ERROR - Error processing entry 'androgenesis': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,221 - ERROR - Error processing entry 'androgynous': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,222 - ERROR - Error processing entry 'androgyny': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,222 - ERROR - Error processing entry 'android': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,223 - ERROR - Error processing entry 'andropós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,224 - ERROR - Error processing entry 'Andúgon': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,224 - ERROR - Error processing entry 'anduká': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,225 - ERROR - Error processing entry 'andukâ': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,225 - ERROR - Error processing entry 'andukhâ': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,226 - ERROR - Error processing entry 'andulán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,227 - ERROR - Error processing entry 'ándun': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,227 - ERROR - Error processing entry 'andúrog': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,228 - ERROR - Error processing entry 'anecdote': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,228 - ERROR - Error processing entry 'anégas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,229 - ERROR - Error processing entry 'anekdóta': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,229 - ERROR - Error processing entry 'anekdotísta': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,230 - ERROR - Error processing entry 'anek-ék': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,230 - ERROR - Error processing entry 'anéks': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,231 - ERROR - Error processing entry 'áneks': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,231 - ERROR - Error processing entry 'aneksá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,232 - ERROR - Error processing entry 'aneksádo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,232 - ERROR - Error processing entry 'aneksiyón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,233 - ERROR - Error processing entry 'aneksiyonísta': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,233 - ERROR - Error processing entry 'anemia': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,234 - ERROR - Error processing entry 'anémik': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,234 - ERROR - Error processing entry 'anémikó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,235 - ERROR - Error processing entry 'anémoná': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,237 - ERROR - Error processing entry 'anémya': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,237 - ERROR - Error processing entry 'aneroid barometer': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,238 - ERROR - Error processing entry 'aneroide': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,238 - ERROR - Error processing entry 'anés': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,238 - ERROR - Error processing entry 'anestétik': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,239 - ERROR - Error processing entry 'anestisa': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,240 - ERROR - Error processing entry 'anestísya': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,240 - ERROR - Error processing entry 'aneuria': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,240 - ERROR - Error processing entry 'aneurisma': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,240 - ERROR - Error processing entry 'ang': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,241 - ERROR - Error processing entry 'angá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,241 - ERROR - Error processing entry 'angâ': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,242 - ERROR - Error processing entry 'ánga': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,243 - ERROR - Error processing entry 'angáb': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,243 - ERROR - Error processing entry 'ángag': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,244 - ERROR - Error processing entry 'angák': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,244 - ERROR - Error processing entry 'ángal': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,245 - ERROR - Error processing entry 'ángan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,245 - ERROR - Error processing entry 'angáng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,246 - ERROR - Error processing entry 'ang-áng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,246 - ERROR - Error processing entry 'áng-ang': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,246 - ERROR - Error processing entry 'ángas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,247 - ERROR - Error processing entry 'angát': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,247 - ERROR - Error processing entry 'ánimó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,247 - ERROR - Error processing entry 'anínag': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,248 - ERROR - Error processing entry 'aninápla': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,248 - ERROR - Error processing entry 'anináw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,249 - ERROR - Error processing entry 'anínaw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,249 - ERROR - Error processing entry 'aníngal': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,249 - ERROR - Error processing entry 'aniníngal': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,250 - ERROR - Error processing entry 'aninípot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,250 - ERROR - Error processing entry 'aníno': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,250 - ERROR - Error processing entry 'anion': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,251 - ERROR - Error processing entry 'anípa': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,251 - ERROR - Error processing entry 'anís': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,252 - ERROR - Error processing entry 'anisádo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,252 - ERROR - Error processing entry 'anise': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,253 - ERROR - Error processing entry 'aníslag': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,253 - ERROR - Error processing entry 'anisogamy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,253 - ERROR - Error processing entry 'anisotropic': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,254 - ERROR - Error processing entry 'ánit': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,255 - ERROR - Error processing entry 'anitéra': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,255 - ERROR - Error processing entry 'aníto': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,256 - ERROR - Error processing entry 'ánitó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,256 - ERROR - Error processing entry 'anitúhan': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,256 - ERROR - Error processing entry 'aniwáas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,257 - ERROR - Error processing entry 'ániyá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,257 - ERROR - Error processing entry 'aniyám': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,257 - ERROR - Error processing entry 'aniyás de móras': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,258 - ERROR - Error processing entry 'ániyó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,258 - ERROR - Error processing entry 'aniyók': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,258 - ERROR - Error processing entry 'aniyós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,259 - ERROR - Error processing entry 'anká': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,259 - ERROR - Error processing entry 'ankán': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,260 - ERROR - Error processing entry 'ankle': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,260 - ERROR - Error processing entry 'anklet': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,261 - ERROR - Error processing entry 'ánlalawà': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,262 - ERROR - Error processing entry 'anláw': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,262 - ERROR - Error processing entry 'anlíg': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,262 - ERROR - Error processing entry 'anlóng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,263 - ERROR - Error processing entry 'anlowáge': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,263 - ERROR - Error processing entry 'anluwági': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,263 - ERROR - Error processing entry 'annábo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,264 - ERROR - Error processing entry 'ánnad': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,264 - ERROR - Error processing entry 'ánnal': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,264 - ERROR - Error processing entry 'annanáyo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,265 - ERROR - Error processing entry 'annangá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,265 - ERROR - Error processing entry 'annelid': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,266 - ERROR - Error processing entry 'annexation': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,266 - ERROR - Error processing entry 'anniversary': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,266 - ERROR - Error processing entry 'Ánno Dóminí': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,267 - ERROR - Error processing entry 'annoint': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,267 - ERROR - Error processing entry 'annóng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,268 - ERROR - Error processing entry 'annual': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,268 - ERROR - Error processing entry 'annul': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,269 - ERROR - Error processing entry 'Annunciation': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,269 - ERROR - Error processing entry 'annúrot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,269 - ERROR - Error processing entry 'ánnus mirábilís': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,270 - ERROR - Error processing entry 'anó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,270 - ERROR - Error processing entry '-áno': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,271 - ERROR - Error processing entry 'ano-apá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,271 - ERROR - Error processing entry 'anobiíng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,272 - ERROR - Error processing entry 'anobíng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,272 - ERROR - Error processing entry 'anoblíng': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,272 - ERROR - Error processing entry 'ánod': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,273 - ERROR - Error processing entry 'anode': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,273 - ERROR - Error processing entry 'anodína': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,273 - ERROR - Error processing entry 'anodíno': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,274 - ERROR - Error processing entry 'ánodó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,274 - ERROR - Error processing entry 'anodyne': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,274 - ERROR - Error processing entry 'anoesis': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,275 - ERROR - Error processing entry 'anók': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,275 - ERROR - Error processing entry 'anomá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,275 - ERROR - Error processing entry 'anómaló': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,275 - ERROR - Error processing entry 'anomaly': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,276 - ERROR - Error processing entry 'anomalyá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,276 - ERROR - Error processing entry 'anomána': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,277 - ERROR - Error processing entry 'anomie': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,278 - ERROR - Error processing entry 'anónang': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,278 - ERROR - Error processing entry 'anonángin': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,279 - ERROR - Error processing entry 'anónas': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,279 - ERROR - Error processing entry 'anónimá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,279 - ERROR - Error processing entry 'anónot': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,280 - ERROR - Error processing entry 'anónot tibábuy': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,280 - ERROR - Error processing entry 'anonymous': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,280 - ERROR - Error processing entry 'anopheles': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,281 - ERROR - Error processing entry 'anorexia': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,281 - ERROR - Error processing entry 'anormál': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,281 - ERROR - Error processing entry 'anós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,281 - ERROR - Error processing entry 'ános': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,282 - ERROR - Error processing entry 'anosmia': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,282 - ERROR - Error processing entry 'anót': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,283 - ERROR - Error processing entry 'anotá': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,283 - ERROR - Error processing entry 'anotádo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,283 - ERROR - Error processing entry 'anotadór': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,284 - ERROR - Error processing entry 'anotasyón': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,284 - ERROR - Error processing entry 'anót di': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,285 - ERROR - Error processing entry 'anóva': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,285 - ERROR - Error processing entry 'Anglikanísmo': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,285 - ERROR - Error processing entry 'Anglikáno': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,286 - ERROR - Error processing entry 'anglím': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,287 - ERROR - Error processing entry 'anglít': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,287 - ERROR - Error processing entry 'Anglo-': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,288 - ERROR - Error processing entry 'anglô': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,288 - ERROR - Error processing entry 'Anglo-Americano': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,289 - ERROR - Error processing entry 'Ánglo-Amerikáno': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,289 - ERROR - Error processing entry 'Anglomania': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,289 - ERROR - Error processing entry 'Anglómanó': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,290 - ERROR - Error processing entry 'Anglophile': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,290 - ERROR - Error processing entry 'Anglophobe': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,290 - ERROR - Error processing entry 'anglós': current transaction is aborted, commands ignored until end of transaction block

2025-03-29 10:50:13,291 - ERROR - Error processing entry 'Ánglo-Sahón': current transaction is aborted, commands ignored until end of transaction block

